AWAY_NAME,HOME_NAME,AWAY_GamesWon,AWAY_GamesLost,HOME_GamesWon,HOME_GamesLost,HOMEvsAWAY_winRatio,AWAY_longestWinStreak,AWAY_longestLoseStreak,HOME_longestWinStreak,HOME_longestLoseStreak,AWAY_homeTurfAdvantage,HOME_homeTurfAdvantage,AWAY_nonconsecutiveWins,AWAY_nonconsecutiveLosts,HOME_nonconsecutiveWins,HOME_nonconsecutiveLosts,AWAY TEAM 2P %,AWAY TEAM 3P %,AWAY TEAM FT %,AWAY TEAM ALL throws %,HOME TEAM 2P %,HOME TEAM 3P %,HOME TEAM FT %,HOME TEAM ALL throws %,AWAY TEAM FOULS,HOME TEAM FOULS,AWAY TEAM TO,AWAY TEAM OR,AWAY TEAM DR,HOME TEAM TO,HOME TEAM OR,HOME TEAM DR,Q1 lead HOME vs AWAY,Q2 lead HOME vs AWAY,Q3 lead HOME vs AWAY,Q4 lead HOME vs AWAY,diffPTS_Q2,diffPTS_Q3,finalScoreDifferential,HOME_win
PHI,NJ,56,72,38,89,0.3333,7,12,4,19,-0.0312,-0.2903,15,12,17,10,0.49,0.35,0.77,0.47,0.48,0.36,0.77,0.46,11,12,14,11,28,13,11,30,0,0,1,2,-9,-9,-4,False
PHO,HOU,73,57,78,50,-0.2,7,6,6,3,0.4154,0.4921,14,21,18,29,0.52,0.4,0.76,0.49,0.49,0.36,0.78,0.46,13,10,14,11,29,13,11,31,1,2,2,3,-4,-6,-4,False
BOS,WAS,91,36,35,93,-1.0,19,4,2,8,0.5484,-0.3231,8,15,21,5,0.49,0.35,0.76,0.46,0.49,0.36,0.76,0.46,12,11,15,10,29,13,12,30,0,1,1,2,5,7,-11,False
CHA,POR,59,69,82,49,0.3333,6,7,7,3,0.2812,0.5152,12,11,15,26,0.49,0.36,0.76,0.46,0.5,0.37,0.78,0.47,11,10,15,10,28,12,11,28,1,2,4,3,-2,-23,19,True
DAL,UTA,80,49,76,51,0.0,5,5,12,4,0.4603,0.5758,11,30,19,22,0.49,0.36,0.79,0.46,0.51,0.36,0.76,0.48,11,12,13,10,30,14,11,30,2,3,4,6,3,-4,12,True
LAL,MEM,102,28,49,79,-1.0,11,2,4,12,0.7612,0.0312,3,16,17,14,0.5,0.35,0.75,0.47,0.5,0.35,0.76,0.47,11,12,14,11,30,14,11,29,0,1,2,2,5,7,2,True
MIL,MIA,54,73,67,62,0.0,4,5,4,3,0.1746,0.2615,20,14,25,25,0.49,0.37,0.77,0.46,0.49,0.37,0.76,0.46,13,11,15,10,30,13,10,30,0,2,3,3,18,13,-16,False
PHO,NO,74,57,74,54,0.2,7,6,7,4,0.4154,0.4194,14,21,13,14,0.52,0.4,0.76,0.49,0.49,0.37,0.79,0.46,13,10,14,11,29,13,10,31,1,1,2,2,-12,-6,-9,False
SAC,DEN,33,95,85,43,0.0,4,9,8,3,-0.25,0.6562,20,5,7,19,0.5,0.38,0.76,0.47,0.49,0.36,0.77,0.46,13,13,15,11,29,14,11,30,0,1,3,4,-2,-23,3,True
ATL,OKC,77,51,49,80,-0.3333,7,4,5,14,0.5385,-0.1077,14,20,17,13,0.5,0.36,0.75,0.47,0.49,0.35,0.76,0.46,11,11,13,10,29,15,11,31,0,2,2,2,5,14,7,True
DET,NJ,54,74,38,90,0.0,7,13,4,19,-0.0303,-0.3016,11,7,17,10,0.48,0.33,0.75,0.46,0.48,0.36,0.77,0.46,12,12,12,10,29,13,11,30,0,0,1,2,-3,1,-4,False
GS,HOU,42,86,78,51,1.0,3,9,6,3,-0.0476,0.4688,22,11,19,29,0.5,0.37,0.78,0.48,0.49,0.36,0.78,0.46,14,10,16,12,31,13,11,31,1,1,2,3,-1,12,22,True
LAC,CHI,39,90,64,63,0.3333,4,12,5,5,-0.2188,0.3548,17,9,17,13,0.49,0.36,0.74,0.46,0.48,0.36,0.77,0.46,12,11,14,11,29,13,12,31,0,1,2,4,28,16,-8,False
MEM,CLE,50,79,104,27,0.3333,4,12,13,3,0.0462,0.8413,17,14,4,18,0.5,0.35,0.76,0.47,0.5,0.36,0.76,0.46,12,11,15,10,28,13,10,30,1,2,3,3,2,-1,16,True
MIL,ORL,55,73,91,39,0.6667,4,5,7,4,0.1746,0.5873,20,14,6,23,0.49,0.37,0.77,0.46,0.49,0.37,0.74,0.45,13,11,15,10,30,13,10,32,1,2,3,3,-16,-17,17,True
TOR,IND,59,71,52,77,-0.1429,6,7,5,8,0.0938,0.1111,7,4,19,17,0.5,0.36,0.8,0.47,0.49,0.37,0.77,0.46,12,12,13,10,29,14,11,33,0,1,2,3,4,9,15,True
CHA,LAL,59,70,102,29,-1.0,6,7,11,2,0.2812,0.7612,12,11,3,16,0.49,0.36,0.76,0.46,0.5,0.35,0.75,0.47,11,11,15,10,28,14,11,31,1,2,4,3,8,7,2,True
CHI,PHI,64,64,57,72,-0.2,5,5,7,12,0.3333,-0.0312,17,13,15,12,0.48,0.36,0.77,0.46,0.49,0.35,0.77,0.47,12,11,14,11,30,14,11,28,1,1,1,2,-8,-15,3,True
GS,DAL,42,87,80,50,0.0,3,9,5,5,-0.0476,0.4603,22,11,11,30,0.5,0.37,0.78,0.48,0.49,0.36,0.79,0.46,14,10,16,12,31,13,11,31,-1,0,1,2,10,15,9,True
LAC,ATL,40,90,77,52,0.0,4,12,7,4,-0.2188,0.5385,17,9,14,20,0.49,0.36,0.74,0.46,0.5,0.36,0.75,0.47,12,11,14,11,29,13,11,30,0,3,4,4,-8,-15,6,True
MIA,BOS,67,63,92,36,0.6667,4,3,19,4,0.2424,0.5484,25,25,8,15,0.49,0.37,0.75,0.46,0.49,0.35,0.76,0.46,12,12,13,10,29,14,10,29,-1,-1,1,1,-16,-17,5,True
NJ,TOR,38,91,59,72,0.2,4,19,6,7,-0.3125,0.0938,17,10,7,4,0.48,0.36,0.77,0.46,0.51,0.36,0.8,0.47,12,11,13,10,29,13,10,31,1,2,2,3,5,-4,9,True
OKC,NO,50,80,74,55,1.0,5,14,7,4,-0.0909,0.3968,17,13,14,14,0.49,0.35,0.76,0.46,0.49,0.37,0.79,0.46,12,10,15,11,29,13,10,31,1,1,2,2,0,7,-4,False
PHO,DEN,75,57,86,43,0.0,7,6,8,3,0.4154,0.6615,14,21,7,19,0.52,0.39,0.76,0.49,0.49,0.36,0.77,0.46,13,13,14,11,29,14,11,30,0,1,3,4,-13,-15,-12,False
POR,UTA,83,49,77,51,0.3333,7,3,12,4,0.5224,0.5821,15,26,19,22,0.5,0.37,0.78,0.47,0.51,0.36,0.77,0.48,11,12,13,10,27,14,11,30,2,3,4,6,8,7,13,True
SA,SAC,81,47,33,96,-1.0,6,3,4,9,0.3429,-0.25,11,18,20,5,0.49,0.37,0.75,0.47,0.5,0.37,0.76,0.47,10,12,12,9,30,14,11,31,1,1,2,3,-4,-7,-2,False
WAS,NY,35,94,50,79,0.2,2,8,4,6,-0.3333,-0.0606,21,5,18,8,0.49,0.36,0.76,0.46,0.51,0.34,0.77,0.46,12,11,14,10,29,14,11,32,1,1,2,2,6,4,22,True
MIA,CLE,67,64,105,27,0.6667,4,3,13,3,0.2424,0.8438,25,25,4,18,0.49,0.37,0.75,0.46,0.5,0.36,0.76,0.46,12,11,13,10,29,13,10,30,1,2,3,3,2,0,16,True
SA,POR,82,47,83,50,0.6667,6,3,7,3,0.3429,0.5224,11,19,15,26,0.49,0.37,0.75,0.47,0.5,0.37,0.78,0.47,10,10,12,9,30,12,11,28,1,2,4,4,-1,-5,3,True
CHI,ATL,64,65,78,52,0.6,5,5,7,4,0.3333,0.5455,17,13,14,20,0.48,0.36,0.77,0.46,0.5,0.36,0.75,0.47,12,11,14,11,30,13,11,30,0,3,4,4,-6,1,10,True
DEN,LAL,86,44,103,29,0.2,8,3,11,2,0.6364,0.7647,7,19,3,17,0.49,0.36,0.77,0.46,0.5,0.35,0.75,0.47,14,11,15,11,29,14,11,31,1,2,4,3,-11,-14,-13,False
DET,IND,55,74,53,77,0.2,7,13,5,8,-0.0303,0.125,11,7,19,17,0.48,0.32,0.75,0.46,0.49,0.37,0.78,0.46,12,12,12,10,29,14,11,33,0,1,2,3,5,-4,24,True
HOU,MEM,79,51,50,80,-0.2,6,3,4,12,0.4769,0.0462,19,30,18,14,0.49,0.36,0.78,0.46,0.5,0.35,0.76,0.47,11,12,13,10,30,14,11,29,0,1,2,2,10,15,-18,False
MIL,NY,55,74,51,79,-0.6,4,5,4,6,0.1746,-0.0448,20,14,18,8,0.48,0.37,0.77,0.46,0.51,0.35,0.77,0.46,13,11,15,10,30,14,11,32,1,1,2,2,14,18,-7,False
MIN,DAL,35,96,81,50,1.0,5,15,5,5,-0.4242,0.4688,19,10,11,30,0.49,0.34,0.76,0.46,0.49,0.36,0.79,0.46,12,10,14,11,31,13,11,31,-1,0,1,2,3,10,-9,False
NJ,BOS,38,92,93,36,1.0,4,19,19,4,-0.3125,0.5556,17,10,8,15,0.48,0.36,0.77,0.46,0.49,0.35,0.76,0.46,12,12,13,10,29,14,10,29,-1,-1,1,1,1,5,9,True
PHI,NO,58,72,74,56,0.3333,7,12,7,4,-0.0154,0.375,15,12,14,14,0.49,0.35,0.77,0.47,0.49,0.37,0.79,0.46,11,10,14,11,28,13,10,31,1,1,2,2,-6,1,-7,False
PHO,SAC,76,57,33,97,-0.6667,7,6,4,9,0.4154,-0.2615,14,21,20,5,0.52,0.39,0.76,0.49,0.5,0.37,0.76,0.47,13,12,14,11,29,14,11,30,1,1,2,3,-11,-14,-12,False
WAS,ORL,35,95,92,39,0.6,2,8,7,4,-0.3333,0.5938,21,5,6,23,0.49,0.36,0.76,0.46,0.49,0.37,0.74,0.45,12,11,14,10,29,13,10,33,0,2,3,3,-4,7,-1,False
DEN,UTA,87,44,78,51,-0.3333,8,3,12,4,0.6364,0.5882,7,20,19,22,0.49,0.36,0.77,0.46,0.51,0.36,0.77,0.48,14,12,15,11,29,14,11,30,2,3,4,6,5,-5,10,True
IND,MIL,54,77,56,74,0.2,5,8,4,5,0.1385,0.1746,19,17,20,15,0.49,0.37,0.78,0.46,0.48,0.37,0.77,0.46,13,12,14,10,32,14,11,31,1,2,2,4,15,20,12,True
LAL,POR,103,30,84,50,0.2,11,2,7,3,0.7391,0.5294,4,17,15,27,0.5,0.35,0.75,0.47,0.5,0.37,0.78,0.47,11,10,14,11,30,12,11,28,1,2,4,4,5,-5,-17,False
MEM,MIN,50,81,36,96,0.0,4,12,5,15,0.0303,-0.4242,18,14,19,10,0.5,0.35,0.76,0.47,0.49,0.34,0.77,0.46,12,11,15,10,28,13,11,30,0,0,-1,0,-6,-9,7,True
MIA,CHI,67,65,64,66,-0.6,4,4,5,5,0.2424,0.3333,25,25,17,13,0.49,0.37,0.75,0.46,0.48,0.36,0.77,0.46,12,11,13,10,29,13,12,31,0,1,2,3,4,8,4,True
NJ,DET,38,93,55,75,0.2,4,19,7,13,-0.3125,-0.0303,17,10,12,7,0.48,0.36,0.77,0.46,0.48,0.33,0.75,0.46,12,11,13,10,29,12,11,29,0,1,1,1,-4,-1,7,True
NO,CHA,74,57,59,71,0.0,7,4,6,7,0.3538,0.2812,14,14,12,11,0.49,0.37,0.79,0.46,0.49,0.36,0.76,0.46,11,11,13,9,29,15,10,29,1,2,2,4,-9,-6,-5,False
NY,CLE,51,80,106,27,1.0,4,6,13,3,-0.0588,0.8462,19,8,4,18,0.51,0.35,0.77,0.46,0.5,0.36,0.76,0.46,11,11,14,10,32,13,10,30,1,2,3,4,5,-9,7,True
OKC,GS,51,80,42,88,-0.3333,5,14,3,9,-0.0909,-0.0476,17,13,22,11,0.49,0.35,0.76,0.46,0.5,0.37,0.78,0.48,12,13,15,11,29,14,12,32,0,1,3,4,-6,-6,-9,False
PHI,HOU,59,72,80,51,-0.3333,7,12,6,3,-0.0154,0.4769,15,12,19,30,0.49,0.35,0.77,0.47,0.49,0.36,0.78,0.46,11,10,14,11,28,13,11,31,1,1,2,3,-9,-6,-7,False
SA,LAC,82,48,40,91,-1.0,6,3,4,12,0.3429,-0.2188,12,19,18,9,0.49,0.37,0.74,0.47,0.49,0.36,0.74,0.46,10,11,12,9,30,14,11,30,1,1,2,2,-2,-8,-17,False
ORL,BOS,92,40,94,36,-0.1429,7,4,19,4,0.5692,0.5625,6,23,8,15,0.49,0.37,0.74,0.45,0.49,0.35,0.76,0.46,12,12,13,9,31,14,10,29,-1,-1,1,1,15,-7,-7,False
SAC,TOR,33,98,60,72,1.0,4,9,6,7,-0.2727,0.1077,20,5,7,5,0.5,0.37,0.76,0.47,0.5,0.36,0.8,0.47,13,11,15,11,29,13,10,31,1,2,2,3,-15,-25,11,True
DAL,GS,81,51,42,89,-0.2,5,5,3,9,0.4462,-0.0625,12,30,22,11,0.49,0.36,0.79,0.46,0.5,0.37,0.78,0.48,11,13,13,10,30,15,12,32,0,1,3,4,4,-9,-10,False
NO,ORL,75,57,93,40,0.0,7,4,7,4,0.3538,0.5692,14,14,6,24,0.49,0.37,0.78,0.46,0.49,0.37,0.74,0.45,11,11,13,9,29,13,10,33,1,2,3,3,10,-5,6,True
SA,LAL,83,48,104,30,0.0,6,3,11,2,0.3429,0.7391,12,20,4,18,0.49,0.37,0.75,0.47,0.5,0.35,0.76,0.47,10,11,12,9,30,14,11,31,1,2,4,3,-22,-20,12,True
ATL,MEM,79,52,50,82,-0.3333,7,4,4,12,0.5522,0.0303,14,20,18,14,0.5,0.36,0.75,0.47,0.5,0.35,0.76,0.47,11,12,13,10,29,14,11,29,0,1,2,2,4,-6,-14,False
CHI,IND,65,66,54,78,-0.2,5,5,5,8,0.3438,0.1385,17,13,19,17,0.48,0.36,0.77,0.46,0.49,0.37,0.78,0.46,12,12,14,11,30,14,11,33,0,1,3,3,7,0,-8,False
DAL,DEN,82,51,87,45,0.6,5,5,8,3,0.4462,0.6364,12,31,8,20,0.49,0.36,0.79,0.46,0.49,0.36,0.77,0.46,11,13,13,10,30,14,11,30,0,1,3,4,9,8,36,True
DET,MIL,56,75,57,74,-0.3333,7,13,4,5,-0.0149,0.1875,12,8,20,15,0.48,0.33,0.75,0.46,0.48,0.37,0.77,0.46,12,12,12,10,28,14,11,31,1,2,2,4,9,7,-12,False
HOU,MIA,80,52,67,66,-0.3333,6,3,4,5,0.4545,0.2424,19,30,25,25,0.49,0.36,0.78,0.46,0.49,0.37,0.76,0.46,11,11,13,10,30,13,10,30,0,2,3,3,10,6,33,True
MIN,PHI,37,96,60,72,-0.3333,5,15,7,12,-0.403,-0.0154,19,10,15,12,0.49,0.35,0.76,0.46,0.49,0.35,0.77,0.47,12,11,14,10,31,14,11,28,1,1,1,2,-6,-2,22,True
NJ,CLE,38,94,107,27,1.0,4,19,13,3,-0.3125,0.8485,17,10,4,18,0.48,0.36,0.77,0.46,0.5,0.36,0.76,0.47,12,11,13,10,29,13,10,30,1,2,3,4,9,7,7,True
OKC,POR,52,80,84,51,0.6,5,14,7,3,-0.0909,0.5072,17,13,16,27,0.49,0.35,0.76,0.46,0.5,0.37,0.78,0.47,12,10,15,11,29,12,11,28,1,2,3,3,-2,-15,-12,False
SAC,NY,33,99,51,81,-0.3333,4,9,4,6,-0.2727,-0.0588,20,5,19,8,0.5,0.37,0.76,0.47,0.51,0.35,0.77,0.47,13,11,15,11,29,14,11,32,1,1,2,2,3,-3,-4,False
UTA,LAC,79,51,40,92,-1.0,12,4,4,12,0.5942,-0.2308,19,22,18,9,0.51,0.36,0.77,0.48,0.49,0.36,0.74,0.46,14,11,15,10,28,14,11,30,1,1,1,2,11,7,-10,False
WAS,CHA,36,95,59,72,0.6,2,8,6,7,-0.3333,0.2615,21,5,12,11,0.49,0.36,0.76,0.46,0.49,0.36,0.76,0.46,12,11,14,10,29,15,10,29,1,2,2,4,15,-7,2,True
BOS,NO,94,37,75,58,-1.0,19,4,7,4,0.5385,0.3538,8,15,15,14,0.49,0.35,0.76,0.46,0.49,0.37,0.78,0.46,12,10,15,10,29,13,10,31,1,1,2,2,11,-14,8,True
CHA,MIN,60,72,37,97,0.0,6,7,5,15,0.2727,-0.403,12,11,19,10,0.49,0.36,0.76,0.46,0.49,0.35,0.77,0.46,11,11,15,10,28,13,11,30,0,0,0,1,1,3,-1,False
LAC,GS,40,93,42,90,0.2,4,12,3,9,-0.2424,-0.0769,18,9,22,11,0.49,0.36,0.74,0.46,0.5,0.37,0.78,0.48,12,13,14,11,30,15,12,32,0,1,3,4,4,4,30,True
LAL,UTA,105,30,80,51,-0.2,11,2,13,4,0.7429,0.5942,4,18,19,22,0.5,0.35,0.75,0.47,0.51,0.36,0.77,0.48,11,12,14,11,30,14,11,30,2,3,4,6,3,5,-15,False
MIA,ATL,68,66,80,52,0.3333,4,5,7,4,0.2537,0.5522,25,25,14,20,0.49,0.37,0.76,0.46,0.5,0.36,0.75,0.47,12,11,13,10,29,13,11,30,0,3,4,4,25,25,-18,False
MIL,NJ,57,75,38,95,-0.3333,4,5,4,19,0.1692,-0.3125,20,15,17,10,0.48,0.37,0.77,0.46,0.48,0.36,0.77,0.46,13,12,15,10,30,13,11,30,0,0,1,2,-7,-2,-20,False
ORL,CHI,94,40,66,66,-0.2,7,4,5,5,0.5758,0.3438,6,24,17,13,0.49,0.37,0.74,0.45,0.48,0.36,0.77,0.46,12,11,13,9,31,13,12,31,0,1,2,3,-15,-7,-20,False
PHI,TOR,61,72,61,72,0.2,7,12,6,7,0.0,0.1212,15,12,7,5,0.49,0.35,0.77,0.47,0.51,0.36,0.8,0.47,11,11,15,11,28,13,10,31,1,2,2,3,22,21,11,True
POR,PHO,84,52,77,57,-0.2,7,3,7,6,0.4857,0.4154,16,27,14,21,0.5,0.37,0.78,0.47,0.52,0.39,0.76,0.49,11,12,13,10,27,14,11,30,2,2,4,4,0,2,-7,False
SAC,DET,34,99,57,75,1.0,4,9,7,13,-0.2727,-0.0149,20,5,12,8,0.5,0.37,0.76,0.47,0.48,0.33,0.75,0.46,13,11,15,11,29,12,11,29,0,1,1,1,4,8,-6,False
ORL,CLE,95,40,108,27,0.0,7,4,13,3,0.5758,0.8507,6,24,4,18,0.49,0.37,0.74,0.45,0.5,0.36,0.76,0.47,12,11,13,9,31,13,10,30,1,2,3,4,-22,-25,9,True
SA,DEN,83,49,88,45,0.6,6,3,8,3,0.3429,0.6418,13,20,8,21,0.49,0.37,0.75,0.47,0.5,0.36,0.77,0.47,10,13,12,9,30,14,11,30,0,1,3,4,3,5,-19,False
BOS,SAC,94,38,35,99,-1.0,19,4,4,9,0.5385,-0.2727,8,15,20,5,0.49,0.35,0.76,0.46,0.5,0.37,0.76,0.47,12,12,15,9,29,14,11,30,1,1,2,3,-12,5,-3,False
DAL,OKC,82,52,53,80,-0.6,5,5,6,14,0.4462,-0.0909,13,31,17,13,0.49,0.36,0.8,0.47,0.49,0.35,0.76,0.46,11,11,13,10,30,15,11,31,0,1,2,1,26,33,13,True
GS,LAL,43,90,106,30,1.0,3,9,11,2,-0.0606,0.7429,22,11,4,18,0.5,0.37,0.78,0.48,0.5,0.35,0.75,0.46,14,11,16,12,30,14,11,31,0,2,4,3,18,36,10,True
LAC,POR,40,94,85,52,0.3333,4,12,7,3,-0.2424,0.4857,18,9,16,27,0.49,0.36,0.74,0.46,0.5,0.37,0.78,0.47,12,10,14,11,29,12,11,28,1,2,3,3,18,36,22,True
MIA,PHI,69,66,61,73,0.0,4,5,7,12,0.2537,0.0,25,25,15,12,0.49,0.37,0.76,0.46,0.49,0.35,0.77,0.47,12,11,13,10,29,14,11,28,1,1,1,2,-1,-3,-27,False
MIN,DET,37,98,57,76,0.0,5,15,7,13,-0.4118,-0.0294,19,10,12,8,0.49,0.35,0.76,0.46,0.48,0.33,0.75,0.46,12,11,14,10,31,12,11,29,0,1,1,1,-13,-10,23,True
NJ,CHA,38,96,61,72,-0.2,4,19,6,7,-0.3231,0.2727,17,10,12,11,0.48,0.36,0.77,0.46,0.49,0.36,0.76,0.46,12,11,13,10,29,15,10,29,1,2,2,4,0,-8,-9,False
NY,CHI,51,82,66,67,0.2,4,6,5,5,-0.0725,0.3231,19,8,17,13,0.51,0.35,0.77,0.47,0.48,0.36,0.77,0.46,11,11,14,10,32,13,12,31,-1,1,2,3,4,8,33,True
PHO,MEM,77,58,50,83,-0.1429,7,6,4,12,0.3939,0.0149,14,21,18,14,0.52,0.39,0.76,0.49,0.5,0.35,0.76,0.47,13,12,14,11,29,14,11,29,0,1,2,2,-16,-16,-14,False
UTA,HOU,80,52,80,53,0.2,13,4,6,3,0.5714,0.4545,19,22,19,30,0.51,0.36,0.76,0.48,0.49,0.36,0.78,0.46,14,10,15,10,28,13,11,31,1,2,2,3,-15,-19,-9,False
ATL,LAC,80,53,40,95,-0.3333,7,4,4,12,0.5294,-0.2424,14,20,18,9,0.5,0.36,0.75,0.47,0.49,0.36,0.74,0.46,11,11,13,10,29,14,11,30,1,1,2,2,-1,-3,-18,False
CHI,NY,67,67,51,83,-0.3333,5,5,4,6,0.3333,-0.0725,17,14,19,8,0.48,0.36,0.77,0.46,0.51,0.35,0.77,0.47,12,11,14,11,30,14,11,32,1,1,2,2,14,27,-6,False
DET,ORL,58,76,95,41,-0.3333,7,13,7,4,-0.0145,0.5758,12,9,6,24,0.48,0.33,0.75,0.46,0.49,0.37,0.74,0.45,12,11,12,10,28,13,10,32,0,2,3,3,0,20,25,True
HOU,MIL,80,54,58,75,-0.3333,6,3,4,5,0.4328,0.1692,19,30,20,16,0.49,0.36,0.78,0.46,0.48,0.37,0.77,0.46,11,12,14,10,30,14,11,31,1,2,2,3,6,-2,-28,False
MEM,TOR,50,84,62,72,-0.3333,4,12,6,7,0.0,0.1343,18,14,7,5,0.5,0.35,0.76,0.47,0.51,0.36,0.8,0.47,12,11,15,10,28,13,10,31,1,2,2,3,-8,-13,-7,False
MIA,NJ,70,66,39,96,-0.6,4,5,4,19,0.2537,-0.3231,25,25,17,10,0.49,0.37,0.75,0.46,0.48,0.36,0.77,0.46,12,12,13,10,29,13,10,30,0,0,1,2,-11,-27,-3,False
MIN,WAS,37,99,36,96,0.3333,5,15,2,8,-0.4118,-0.3333,19,10,22,5,0.49,0.35,0.76,0.46,0.49,0.36,0.76,0.46,12,11,14,10,31,13,12,30,0,1,1,2,0,20,9,True
PHO,DAL,78,58,82,53,0.3333,7,6,5,5,0.3939,0.4462,14,22,13,31,0.52,0.39,0.76,0.49,0.49,0.36,0.79,0.47,13,11,14,11,29,13,11,31,0,1,2,2,-8,-13,10,True
SA,IND,84,49,54,79,-1.0,6,3,5,8,0.3429,0.1212,13,21,19,17,0.49,0.37,0.75,0.47,0.49,0.37,0.77,0.46,10,12,12,9,30,14,11,33,0,1,3,3,-9,-13,-3,False
SAC,GS,35,100,43,91,-0.1429,4,9,3,9,-0.2836,-0.0606,20,5,23,11,0.5,0.37,0.76,0.47,0.5,0.37,0.78,0.48,13,13,15,11,29,15,12,32,0,1,4,4,-5,-7,32,True
UTA,NO,81,52,76,58,-0.5,13,4,7,4,0.5714,0.3636,19,23,15,15,0.51,0.36,0.77,0.48,0.49,0.37,0.78,0.46,14,10,15,10,28,13,10,31,1,1,2,2,6,-2,-8,False
BOS,LAL,95,38,107,30,1.0,19,4,11,2,0.5385,0.7465,8,15,4,18,0.49,0.35,0.76,0.46,0.5,0.35,0.75,0.46,12,11,15,9,29,14,11,31,0,2,4,3,-5,-7,-1,False
DEN,CLE,88,46,109,27,0.3333,8,3,13,3,0.6176,0.8529,9,21,4,18,0.5,0.36,0.77,0.47,0.5,0.36,0.76,0.47,14,11,15,11,29,13,10,30,1,2,3,4,-9,-13,-2,False
ATL,PHO,81,53,78,59,0.3333,7,4,7,6,0.5294,0.3939,14,21,15,22,0.5,0.36,0.75,0.47,0.52,0.39,0.76,0.49,11,12,13,10,29,14,12,30,2,2,3,4,-12,-6,8,True
BOS,POR,96,38,86,52,-0.3333,19,4,7,3,0.5385,0.493,8,15,16,27,0.49,0.35,0.76,0.46,0.5,0.37,0.78,0.47,12,10,15,9,29,12,11,28,1,2,3,3,-5,-7,-20,False
CHI,MIN,68,67,37,100,0.3333,5,5,5,15,0.3333,-0.4118,17,14,19,10,0.48,0.36,0.77,0.46,0.49,0.35,0.76,0.46,12,11,14,11,30,13,11,30,0,0,0,1,11,2,-6,False
CLE,CHA,109,28,61,73,-0.3333,13,3,6,7,0.8261,0.2537,4,18,12,11,0.5,0.36,0.76,0.47,0.49,0.36,0.76,0.46,12,11,13,10,29,15,10,29,1,2,2,4,-8,4,17,True
DAL,ORL,83,53,96,41,0.0,5,5,7,4,0.4545,0.5821,13,31,6,25,0.49,0.36,0.79,0.47,0.49,0.37,0.74,0.45,11,11,13,10,30,13,10,32,1,2,3,3,7,14,-10,False
DEN,WAS,89,46,37,96,-1.0,8,3,2,8,0.6176,-0.3134,9,22,22,6,0.5,0.36,0.77,0.47,0.49,0.36,0.76,0.46,14,11,15,11,29,13,12,30,0,1,1,2,-8,4,10,True
IND,NO,54,80,76,59,1.0,5,8,7,4,0.1045,0.3433,19,17,16,15,0.49,0.37,0.78,0.46,0.49,0.37,0.78,0.46,13,10,14,10,32,13,10,31,1,1,2,2,-6,-2,6,True
MIA,MEM,71,66,51,84,0.3333,4,5,4,12,0.2537,0.0,25,25,18,14,0.49,0.37,0.75,0.46,0.5,0.35,0.76,0.47,12,12,13,10,29,14,11,29,0,1,2,2,-6,-4,-13,False
MIL,DET,58,76,58,77,0.4286,4,5,7,13,0.1515,-0.0145,21,16,13,9,0.48,0.37,0.77,0.46,0.48,0.33,0.75,0.46,13,11,15,10,30,12,11,29,0,1,1,1,-5,-34,-6,False
SA,PHI,85,49,61,74,-0.3333,6,3,7,12,0.3429,-0.0149,13,21,15,12,0.49,0.37,0.75,0.47,0.49,0.35,0.77,0.47,10,11,12,9,30,14,11,28,1,1,1,2,-6,-2,12,True
TOR,NJ,62,73,39,97,-0.3333,6,7,4,19,0.1176,-0.3333,7,5,18,10,0.51,0.36,0.8,0.47,0.48,0.36,0.77,0.46,12,12,13,10,30,13,11,30,0,0,1,1,-2,-2,-17,False
UTA,GS,82,52,44,91,0.0,13,4,3,9,0.5714,-0.0448,19,23,23,12,0.51,0.36,0.77,0.48,0.5,0.37,0.78,0.48,14,13,16,10,28,15,12,32,0,1,4,5,2,-1,-11,False
CHA,MIL,62,73,59,76,0.3333,6,7,4,5,0.2647,0.1515,12,12,21,17,0.49,0.36,0.76,0.46,0.48,0.37,0.77,0.46,11,12,15,10,28,14,11,31,1,2,1,3,0,14,5,True
IND,HOU,54,81,81,54,-1.0,5,8,6,3,0.1045,0.4328,19,17,19,30,0.49,0.37,0.77,0.46,0.49,0.36,0.78,0.46,13,10,14,10,32,13,11,31,1,2,2,3,19,12,-10,False
MIA,DAL,72,66,84,53,1.0,5,5,5,5,0.2537,0.4545,25,25,13,31,0.49,0.37,0.75,0.46,0.49,0.36,0.79,0.47,12,11,13,10,29,13,11,31,0,1,2,2,-15,-6,6,True
OKC,NY,54,80,51,84,-0.3333,7,14,4,6,-0.0746,-0.0857,17,13,19,8,0.49,0.35,0.76,0.46,0.51,0.35,0.77,0.47,12,11,15,11,29,14,11,32,1,1,2,2,2,13,-3,False
PHI,CHI,62,74,69,67,0.0,7,12,5,5,0.0,0.3333,15,12,17,14,0.49,0.35,0.77,0.47,0.48,0.36,0.77,0.46,11,11,15,11,28,13,12,31,-1,1,2,3,-7,-3,32,True
SAC,LAC,35,101,40,96,-0.5,4,9,4,12,-0.2836,-0.2537,20,5,18,9,0.5,0.37,0.76,0.47,0.49,0.37,0.74,0.46,13,11,15,11,29,14,11,30,1,1,2,2,27,31,10,True
