DATE,AWAY_NAME,HOME_NAME,AWAY_2PA,AWAY_2PM,AWAY_3PA,AWAY_3PM,AWAY_FTA,AWAY_FTM,AWAY_TO,AWAY_ORB,AWAY_DRB,HOME_2PA,HOME_2PM,HOME_3PA,HOME_3PM,HOME_FTA,HOME_FTM,HOME_TO,HOME_ORB,HOME_DRB,AWAY_PTS_Q1,HOME_PTS_Q1,AWAY_PTS_Q2,HOME_PTS_Q2,AWAY_PTS_Q3,HOME_PTS_Q3,AWAY_PTS_Q4,HOME_PTS_Q4,AWAY_PTS_FINAL,HOME_PTS_FINAL,HOME_WIN
2008-11-21,CHA,ATL,62,26,16,7,15,10,15,7,28,43,19,22,10,26,20,21,8,33,24,16,43,47,63,62,83,88,83,88,True
2008-11-21,CHI,GS,65,35,23,10,16,15,18,12,27,73,39,14,4,27,20,16,12,27,27,28,57,59,85,87,115,110,115,110,False
2008-11-21,DEN,LAL,65,31,19,5,20,13,15,14,25,62,35,22,6,20,16,15,13,30,20,35,47,67,67,88,90,104,90,104,True
2008-11-21,HOU,WAS,46,25,27,10,33,23,13,12,32,67,32,15,3,22,18,10,10,25,17,29,49,50,70,77,103,91,103,91,False
2008-11-21,LAC,PHI,67,30,10,4,22,16,25,16,31,73,32,7,2,27,19,19,15,26,16,28,49,46,72,68,88,89,88,89,True
2008-11-21,MEM,DAL,73,29,10,2,16,12,14,10,33,57,22,18,8,26,23,18,10,41,22,22,41,44,56,68,76,91,76,91,True
2008-11-21,NJ,TOR,78,46,25,7,21,16,7,12,33,64,31,23,11,38,32,14,8,36,22,33,47,61,76,85,111,111,129,127,False
2008-11-21,NO,OKC,64,32,17,8,22,17,14,3,32,64,23,7,3,29,25,26,9,39,26,17,60,39,83,57,105,80,105,80,False
2008-11-21,NY,MIL,60,24,30,7,23,18,14,9,37,81,38,14,4,22,16,14,17,43,19,28,47,50,60,72,87,104,87,104,True
2008-11-21,ORL,IND,55,25,31,12,18,14,18,5,42,83,31,16,7,20,15,14,15,38,28,34,50,54,70,77,91,91,100,98,False
2008-11-21,POR,SAC,55,31,26,14,15,13,16,13,25,66,36,14,4,15,12,13,10,19,28,25,57,51,94,69,117,96,117,96,False
2008-11-21,UTA,SA,60,34,13,2,26,20,15,7,29,56,27,25,15,25,20,11,12,24,24,29,53,61,71,95,94,119,94,119,True
2008-11-22,ATL,CLE,68,29,13,7,24,17,9,12,25,60,34,21,7,23,21,9,11,30,12,28,32,49,58,79,96,110,96,110,True
2008-11-22,HOU,ORL,65,33,18,7,18,13,13,8,34,54,26,27,7,26,22,13,8,30,25,17,51,53,73,71,100,95,100,95,False
2008-11-22,IND,MIA,57,28,23,9,23,17,21,11,30,69,36,10,5,28,22,11,5,31,31,20,60,48,79,79,100,109,100,109,True
2008-11-22,LAC,NJ,56,31,21,5,22,18,11,5,26,56,27,19,11,39,25,13,12,33,29,31,47,55,71,84,95,112,95,112,True
2008-11-22,MIL,CHA,53,20,15,5,31,24,21,14,36,61,26,17,3,22,13,18,14,30,22,21,35,36,62,52,79,74,79,74,False
2008-11-22,OKC,NO,60,33,12,5,23,16,12,7,22,57,34,17,6,24,23,12,8,27,30,28,48,53,72,82,97,109,97,109,True
2008-11-22,POR,PHO,56,24,34,11,18,11,9,17,19,57,32,18,8,21,14,18,11,33,17,21,36,41,62,72,92,102,92,102,True
2008-11-22,UTA,MEM,62,34,13,7,20,14,18,9,22,61,31,14,4,24,20,20,12,22,28,25,50,43,77,69,103,94,103,94,False
2008-11-22,WAS,NY,75,38,20,6,26,23,10,16,32,54,27,36,16,24,20,15,12,31,29,35,58,60,89,91,117,122,117,122,True
2008-11-23,BOS,TOR,56,35,17,10,30,18,18,9,29,55,24,15,7,37,34,15,8,23,32,20,59,49,95,73,118,103,118,103,False
2008-11-23,CHI,DEN,64,29,25,8,22,19,17,14,25,59,36,15,4,42,30,13,8,33,18,27,54,58,85,83,101,114,101,114,True
2008-11-23,GS,PHI,60,28,18,6,13,7,18,11,27,78,31,15,6,12,9,19,22,32,17,27,39,57,62,72,81,89,81,89,True
2008-11-23,MIN,DET,72,37,11,7,14,11,13,7,38,67,25,14,5,22,15,11,8,28,22,19,44,34,76,52,106,80,106,80,False
2008-11-23,SAC,LAL,68,43,20,4,13,10,16,7,29,73,37,14,8,28,20,18,14,32,27,32,52,61,80,96,108,118,108,118,True
2008-11-24,CHI,UTA,69,36,11,5,15,14,19,11,26,71,40,13,3,15,11,15,14,24,28,26,53,45,72,75,101,100,101,100,False
2008-11-24,HOU,MIA,60,26,19,10,28,25,19,12,39,60,27,24,9,27,17,8,7,28,30,21,56,48,80,75,107,98,107,98,False
2008-11-24,MIL,ORL,74,36,13,4,21,17,15,10,30,43,23,22,8,54,38,18,7,33,23,33,47,58,74,85,101,108,101,108,True
2008-11-24,NO,LAC,67,35,14,5,16,14,15,10,38,67,27,19,6,22,15,11,13,24,25,24,49,46,76,65,99,87,99,87,False
2008-11-24,PHI,CHA,65,29,16,3,23,17,13,11,24,48,26,14,8,23,17,21,4,35,25,20,41,41,64,68,84,93,84,93,True
2008-11-24,SA,MEM,48,24,24,10,21,16,13,5,35,64,27,13,3,24,18,11,9,30,22,17,41,36,72,55,94,81,94,81,False
2008-11-24,SAC,POR,54,24,17,9,20,15,22,6,26,69,28,15,6,24,17,20,18,30,21,27,44,48,71,75,90,91,90,91,True
2008-11-25,CLE,NY,58,38,33,10,20,13,9,12,36,50,23,37,13,20,16,17,13,30,34,22,67,38,95,66,119,101,119,101,False
2008-11-25,GS,WAS,65,33,20,6,23,16,20,13,27,90,47,15,6,17,12,14,23,31,26,32,49,63,72,93,100,124,100,124,True
2008-11-25,IND,DAL,72,37,20,6,17,14,14,15,33,66,36,19,5,28,22,10,11,32,26,26,56,49,83,77,106,109,106,109,True
2008-11-25,NJ,LAL,63,25,24,5,33,28,12,14,31,66,36,21,8,37,24,9,12,39,28,24,54,56,76,90,93,120,93,120,True
2008-11-25,PHO,OKC,52,30,21,9,16,12,17,6,28,76,31,10,5,24,21,14,15,25,26,25,41,54,70,81,99,98,99,98,False
2008-11-26,CHA,TOR,63,31,16,3,21,15,14,15,24,56,30,16,6,17,15,12,7,30,25,24,46,51,68,75,86,93,86,93,True
2008-11-26,CHI,SA,67,32,14,5,12,9,13,5,33,58,28,18,6,34,24,12,9,38,24,25,45,45,71,76,88,98,88,98,True
2008-11-26,DEN,LAC,57,29,16,4,43,36,19,12,28,62,33,19,6,29,21,18,10,25,32,22,56,55,79,71,106,105,106,105,False
2008-11-26,GS,BOS,60,32,19,7,33,26,11,7,27,73,36,14,5,36,32,11,13,34,28,35,67,54,83,86,111,119,111,119,True
2008-11-26,IND,HOU,65,28,19,7,16,14,11,8,36,73,27,16,4,28,24,10,18,39,18,25,47,44,64,74,91,90,91,90,False
2008-11-26,MEM,UTA,65,38,12,3,28,15,16,10,20,68,39,14,5,28,24,16,15,29,19,33,46,59,71,95,100,117,100,117,True
2008-11-26,MIA,POR,65,27,19,2,10,8,9,10,18,53,28,26,11,20,17,17,19,36,17,37,40,59,57,76,68,106,68,106,True
2008-11-26,MIL,ATL,68,37,12,2,22,16,14,9,26,46,25,24,10,28,22,14,4,28,24,28,48,48,67,71,96,102,96,102,True
2008-11-26,NJ,SAC,72,33,21,9,31,23,10,10,30,67,30,24,9,39,27,11,13,36,29,23,56,45,82,77,105,105,116,114,False
2008-11-26,NY,DET,54,23,31,10,22,20,14,12,31,77,42,14,5,18,11,11,13,34,20,29,43,59,68,86,96,110,96,110,True
2008-11-26,OKC,CLE,73,27,9,2,31,22,12,9,19,61,40,13,5,32,22,15,8,38,14,33,32,66,52,92,82,117,82,117,True
2008-11-26,ORL,PHI,42,23,26,9,30,23,18,9,30,68,33,13,3,24,19,14,14,25,26,19,55,45,71,72,96,94,96,94,False
2008-11-26,PHO,MIN,55,33,14,4,40,32,13,3,33,73,32,19,7,28,17,17,21,28,28,23,59,43,80,72,110,102,110,102,False
2008-11-27,NO,DEN,50,21,23,12,29,27,17,11,24,58,31,17,7,22,18,16,9,26,32,22,52,46,76,69,105,101,105,101,False
2008-11-27,ORL,WAS,62,32,19,6,30,23,11,13,36,66,32,17,3,22,17,13,11,35,38,25,55,44,86,65,105,90,105,90,False
2008-11-28,ATL,TOR,57,27,26,8,11,10,15,13,31,72,36,15,4,10,9,11,10,31,21,24,50,46,65,69,88,93,88,93,True
2008-11-28,CHA,IND,70,28,21,9,41,32,13,11,39,68,29,28,11,22,17,19,13,42,28,18,53,48,77,81,99,99,115,108,False
2008-11-28,DAL,LAL,55,30,29,13,9,8,14,8,28,76,41,20,6,15,14,10,17,28,27,30,57,51,78,80,107,114,107,114,True
2008-11-28,GS,CLE,67,29,16,4,33,27,14,11,31,67,34,25,9,23,17,13,16,36,32,29,52,58,68,94,97,112,97,112,True
2008-11-28,MEM,SA,66,38,11,4,12,10,14,7,24,60,34,16,9,21,14,13,9,28,16,17,36,46,70,73,98,109,98,109,True
2008-11-28,MIA,PHO,66,34,17,7,22,18,8,9,29,58,31,22,8,11,6,19,12,31,32,19,57,44,81,70,107,92,107,92,False
2008-11-28,MIL,DET,69,30,15,4,32,25,14,16,31,59,28,16,8,39,27,14,9,32,24,28,49,62,72,82,97,107,97,107,True
2008-11-28,MIN,OKC,65,29,14,8,30,23,15,13,30,62,32,16,7,27,18,10,7,26,16,18,44,48,79,70,105,103,105,103,False
2008-11-28,NO,POR,63,27,16,8,10,8,12,8,24,46,29,23,8,25,19,12,9,29,26,31,48,50,69,77,86,101,86,101,True
2008-11-28,PHI,BOS,68,30,9,2,21,12,16,14,30,62,33,14,6,22,18,11,6,33,16,22,28,46,47,73,78,102,78,102,True
2008-11-28,SAC,UTA,66,35,16,5,12,9,18,7,30,66,34,17,10,34,22,10,12,33,23,29,50,50,67,94,94,120,94,120,True
2008-11-29,ATL,WAS,49,26,25,11,20,17,14,9,31,63,28,17,6,31,24,10,15,27,28,17,55,45,80,71,102,98,102,98,False
2008-11-29,BOS,CHA,59,30,14,2,29,23,13,10,23,54,27,13,5,22,15,22,8,28,17,22,45,43,66,62,89,84,89,84,False
2008-11-29,CLE,MIL,72,34,22,5,19,14,11,19,34,58,23,16,6,23,21,18,7,31,20,16,48,38,72,67,97,85,97,85,False
2008-11-29,DAL,SAC,66,29,17,7,26,22,12,12,34,77,32,15,0,16,14,17,19,34,29,20,46,38,76,57,101,78,101,78,False
2008-11-29,DEN,MIN,62,31,18,6,33,26,17,13,29,67,35,23,6,10,9,17,13,28,25,31,60,54,87,70,106,97,106,97,False
2008-11-29,GS,NY,81,39,20,7,32,26,14,17,31,78,41,27,13,21,17,18,20,39,33,39,64,82,96,116,125,138,125,138,True
2008-11-29,IND,ORL,72,34,21,6,15,10,18,16,32,49,26,26,12,30,22,18,7,34,22,27,47,58,67,87,96,110,96,110,True
2008-11-29,MIA,LAC,59,29,27,10,11,8,14,9,28,69,31,13,4,35,23,13,14,31,28,29,56,54,73,68,96,97,96,97,True
2008-11-29,NJ,UTA,59,33,18,7,28,18,16,12,31,64,29,12,4,25,18,19,12,28,28,29,59,51,83,67,105,88,105,88,False
2008-11-29,OKC,MEM,62,35,11,3,38,32,11,10,20,60,36,11,5,24,16,18,9,27,22,28,43,54,76,80,111,103,111,103,False
2008-11-29,SA,HOU,60,24,17,5,27,21,14,8,31,61,33,20,6,24,19,7,3,31,20,33,49,56,70,84,84,103,84,103,True
2008-11-30,CHI,PHI,58,30,15,8,24,19,15,7,35,70,31,13,5,19,15,15,11,28,24,34,52,55,83,66,103,92,103,92,False
2008-11-30,HOU,DEN,56,21,20,10,26,22,18,10,28,54,26,23,11,24,19,14,11,31,21,21,44,48,68,78,94,104,94,104,True
2008-11-30,NJ,PHO,58,32,22,8,32,29,12,7,22,52,29,21,11,24,18,22,8,30,24,35,56,62,74,85,117,109,117,109,False
2008-11-30,POR,DET,52,29,17,7,23,17,13,12,23,57,27,12,3,27,22,12,8,21,25,13,50,42,70,64,96,85,96,85,False
2008-11-30,TOR,LAL,63,23,25,11,26,20,13,11,25,74,43,18,4,16,14,19,15,39,29,34,51,61,81,90,99,112,99,112,True
2008-12-01,MIA,GS,74,39,25,8,31,28,14,21,30,70,35,14,4,52,47,9,11,25,30,27,60,64,91,94,115,115,130,129,False
2008-12-01,MIN,CHA,50,19,25,11,25,19,18,11,28,67,30,13,7,26,19,10,10,28,20,21,36,43,61,66,90,100,90,100,True
2008-12-01,ORL,BOS,55,29,26,5,25,15,11,16,24,61,34,13,6,24,21,12,9,34,18,28,46,48,65,77,88,107,88,107,True
2008-12-02,DET,SA,63,31,11,6,15,9,13,6,31,47,22,24,6,19,15,17,9,32,17,22,40,45,61,63,89,77,89,77,False
2008-12-02,LAC,DAL,73,39,14,4,10,8,15,9,33,64,31,23,8,19,14,10,13,31,27,21,55,47,81,68,98,100,98,100,True
2008-12-02,LAL,IND,57,33,19,6,45,33,16,8,33,77,37,22,8,21,20,13,19,31,30,28,66,61,101,86,117,118,117,118,True
2008-12-02,PHI,CHI,85,36,11,2,32,25,19,18,33,71,31,11,2,31,27,24,11,34,23,13,40,37,67,61,90,90,103,95,False
2008-12-02,POR,NY,64,29,26,11,15,13,13,15,39,47,22,31,10,26,23,11,7,29,24,31,49,51,71,75,104,97,104,97,False
2008-12-02,TOR,DEN,76,29,17,5,23,20,10,12,27,58,36,24,13,29,21,12,5,41,19,33,45,64,68,100,93,132,93,132,True
2008-12-02,UTA,SAC,57,33,13,3,29,24,25,7,38,62,27,17,5,35,25,15,9,26,20,24,39,38,64,66,99,94,99,94,False
2008-12-02,WAS,NJ,61,31,24,13,11,7,8,9,31,57,24,20,7,25,19,12,10,31,28,27,51,50,86,62,108,88,108,88,False
2008-12-03,CHI,MIL,73,31,8,4,20,16,16,12,28,71,36,12,3,21,16,15,12,31,20,19,42,54,72,76,90,97,90,97,True
2008-12-03,IND,BOS,69,33,22,7,13,9,10,9,22,58,32,22,8,32,26,13,14,40,27,28,51,57,73,88,96,114,96,114,True
2008-12-03,LAC,HOU,74,35,17,5,16,11,11,16,31,53,21,23,10,39,31,13,11,36,19,27,46,53,76,77,96,103,96,103,True
2008-12-03,LAL,PHI,61,37,13,6,27,22,16,9,32,71,37,15,5,20,13,12,12,25,31,25,61,51,85,69,114,102,114,102,False
2008-12-03,MEM,ATL,66,31,11,4,24,21,9,10,20,47,30,24,10,19,15,15,6,27,24,24,39,50,69,83,95,105,95,105,True
2008-12-03,MIA,UTA,66,32,15,4,21,17,18,14,31,58,25,15,4,32,27,17,11,27,19,24,47,45,74,65,93,89,93,89,False
2008-12-03,MIN,ORL,78,34,9,2,19,15,15,16,26,44,27,21,10,24,16,19,3,28,17,23,38,44,50,70,89,100,89,100,True
2008-12-03,NY,CLE,49,22,34,10,10,8,28,13,26,64,37,21,6,30,26,17,11,37,20,31,35,61,59,85,82,118,82,118,True
2008-12-03,OKC,CHA,55,29,11,7,28,18,19,5,23,63,32,13,4,33,27,13,11,24,21,24,45,49,72,78,97,103,97,103,True
2008-12-03,PHO,NO,59,30,19,7,13,10,13,10,20,54,25,19,8,35,30,16,17,29,21,35,50,51,69,82,91,104,91,104,True
2008-12-03,POR,WAS,63,31,14,6,23,18,12,12,26,58,32,15,5,17,13,12,9,25,19,26,45,43,77,72,98,92,98,92,False
2008-12-04,PHO,DAL,65,30,16,6,23,19,14,10,25,71,38,17,7,20,15,15,15,33,24,33,46,64,74,88,97,112,97,112,True
2008-12-04,SA,DEN,56,32,26,9,18,17,15,12,35,65,28,14,7,23,14,14,10,23,30,26,61,41,83,67,108,91,108,91,False
2008-12-05,CHA,MIL,51,26,19,10,20,14,16,7,20,56,29,17,6,30,25,16,14,27,24,29,56,54,74,76,96,101,96,101,True
2008-12-05,GS,HOU,64,38,19,7,23,15,15,8,25,63,28,21,13,40,36,16,16,28,32,30,57,62,84,88,112,131,112,131,True
2008-12-05,IND,CLE,60,25,12,4,15,11,17,9,26,52,31,22,7,19,14,11,9,34,20,21,38,52,54,70,73,97,73,97,True
2008-12-05,LAC,MEM,53,27,17,5,18,12,17,3,22,64,31,13,7,15,10,19,9,31,25,24,44,51,61,72,81,93,81,93,True
2008-12-05,LAL,WAS,54,27,20,10,31,22,15,11,27,71,33,15,6,25,20,17,16,31,35,24,58,53,87,72,106,104,106,104,False
2008-12-05,MIN,NJ,56,27,12,2,29,24,17,8,25,46,25,28,14,26,21,12,8,31,17,31,41,50,66,83,84,113,84,113,True
2008-12-05,NY,ATL,55,28,34,11,6,6,17,12,27,54,34,26,5,21,15,17,7,33,30,31,55,57,71,74,95,98,95,98,True
2008-12-05,OKC,ORL,74,33,9,3,21,14,17,14,32,57,25,27,13,16,9,17,13,32,18,23,39,45,66,70,89,98,89,98,True
2008-12-05,PHI,DET,63,31,11,3,29,25,11,12,28,63,34,12,2,21,17,10,11,27,19,25,38,48,58,67,96,91,96,91,False
2008-12-05,POR,BOS,57,27,11,2,24,18,16,9,22,60,31,13,3,29,22,17,17,26,21,24,36,49,51,74,78,93,78,93,True
2008-12-05,TOR,UTA,65,32,17,4,13,11,23,3,35,82,44,13,5,16,11,19,13,39,23,33,48,64,67,91,87,114,87,114,True
2008-12-06,ATL,DAL,53,26,22,8,29,22,19,10,29,68,37,16,3,21,17,17,14,34,23,21,43,41,59,74,98,100,98,100,True
2008-12-06,CLE,CHA,53,23,16,9,27,21,18,10,29,55,22,14,3,28,21,19,11,23,30,14,55,35,74,48,94,74,94,74,False
2008-12-06,DEN,SAC,68,37,12,5,37,29,17,10,35,83,26,16,3,29,24,17,26,27,37,18,60,39,89,62,118,85,118,85,False
2008-12-06,GS,SA,73,28,10,3,29,23,12,11,32,59,35,26,12,24,17,10,10,40,21,35,49,65,67,104,88,123,88,123,True
2008-12-06,LAC,MIN,69,32,12,6,30,25,18,19,35,67,27,10,3,34,21,13,13,25,29,15,55,41,79,56,107,84,107,84,False
2008-12-06,MEM,NO,59,30,14,3,27,18,12,8,24,53,27,20,11,20,19,14,6,35,16,37,39,58,61,90,87,106,87,106,True
2008-12-06,NJ,PHI,47,25,26,11,16,12,15,8,32,56,22,21,6,29,22,16,15,26,26,21,47,44,69,65,95,84,95,84,False
2008-12-06,OKC,MIA,68,30,13,5,30,24,14,8,31,73,36,12,5,28,18,14,13,37,27,36,54,59,70,85,99,105,99,105,True
2008-12-06,UTA,PHO,65,32,21,7,29,19,14,12,25,59,31,21,5,40,29,17,16,38,26,26,50,50,78,78,104,106,104,106,True
2008-12-06,WAS,CHI,58,35,25,10,13,10,16,9,29,62,32,20,11,30,20,9,8,25,25,24,52,57,74,88,110,117,110,117,True
2008-12-07,BOS,IND,59,29,25,13,33,25,17,8,36,60,36,23,6,32,27,20,5,34,32,22,55,57,78,81,105,105,122,117,False
2008-12-07,DET,NY,73,37,16,2,17,12,8,10,26,51,23,24,12,28,22,19,10,41,12,29,43,65,63,81,92,104,92,104,True
2008-12-07,MIL,LAL,76,31,16,4,26,18,19,21,21,56,29,14,5,41,32,25,14,35,16,24,31,43,54,74,92,105,92,105,True
2008-12-07,POR,TOR,58,24,24,12,17,14,14,18,30,60,30,17,8,13,13,8,4,27,20,31,48,50,78,75,98,97,98,97,False
2008-12-08,CHA,MIA,58,24,20,10,26,18,10,11,26,60,26,15,6,41,30,11,14,32,25,22,48,51,68,66,96,100,96,100,True
2008-12-08,GS,OKC,68,37,13,4,33,26,23,11,36,73,33,23,8,20,12,22,17,31,29,23,61,42,86,68,112,102,112,102,False
2008-12-08,HOU,MEM,51,26,21,9,25,18,17,6,27,60,32,16,7,32,24,9,10,27,19,32,47,56,75,83,97,109,97,109,True
2008-12-08,ORL,LAC,49,23,26,10,30,19,16,4,39,81,32,15,5,13,9,13,16,35,26,19,42,48,66,75,95,88,95,88,False
2008-12-09,ATL,HOU,66,26,21,8,11,8,9,10,30,64,29,17,6,22,16,16,15,42,16,27,38,46,62,60,84,92,84,92,True
2008-12-09,DET,WAS,57,30,15,7,14,13,12,4,30,63,34,14,4,31,27,7,10,29,29,14,46,43,68,74,94,107,94,107,True
2008-12-09,LAL,SAC,63,26,24,9,26,22,16,15,28,69,36,20,8,23,17,11,11,34,22,27,51,56,80,87,101,113,101,113,True
2008-12-09,MIL,PHO,80,38,14,6,24,16,14,16,22,61,36,14,8,38,29,17,11,30,35,36,64,74,90,96,110,125,110,125,True
2008-12-09,NY,CHI,67,34,28,6,16,14,14,14,35,70,37,19,5,21,16,16,10,39,22,28,48,50,77,78,100,105,100,105,True
2008-12-09,ORL,POR,50,25,27,14,24,17,7,5,24,58,35,19,5,28,23,12,11,33,29,25,49,48,81,80,109,108,109,108,False
2008-12-09,SA,DAL,75,39,25,10,29,25,7,8,34,69,39,24,9,28,21,13,9,39,17,22,47,45,81,79,107,107,133,126,False
2008-12-09,TOR,CLE,54,26,17,6,32,24,19,8,25,65,35,22,8,23,20,11,13,32,19,29,51,59,67,90,94,114,94,114,True
2008-12-09,UTA,MIN,57,28,12,4,37,31,21,9,31,66,30,16,3,43,27,16,19,24,32,24,46,47,75,71,99,96,99,96,False
2008-12-10,ATL,SA,58,30,19,6,14,11,10,4,23,59,25,20,10,22,15,17,15,37,17,25,35,43,55,62,89,95,89,95,True
2008-12-10,CHA,NO,70,28,12,6,21,15,13,13,25,62,28,20,12,15,13,16,14,34,21,29,40,59,57,88,89,105,89,105,True
2008-12-10,CLE,PHI,69,35,18,5,18,16,12,14,32,68,32,10,1,32,26,13,12,29,25,28,48,46,84,65,101,93,101,93,False
2008-12-10,IND,TOR,70,26,25,7,17,15,14,18,34,65,34,16,6,17,15,15,9,38,18,20,45,51,65,77,88,101,88,101,True
2008-12-10,MEM,OKC,67,32,12,6,33,26,8,12,24,65,33,7,4,30,24,16,7,30,23,29,48,55,76,83,108,102,108,102,False
2008-12-10,MIL,GS,72,31,14,6,21,16,15,11,34,68,37,20,6,33,27,10,10,36,22,30,50,55,81,82,96,119,96,119,True
2008-12-10,MIN,DEN,72,35,16,4,24,23,17,15,28,58,31,23,8,40,30,11,13,24,30,22,56,44,78,84,105,116,105,116,True
2008-12-10,NY,NJ,53,31,26,9,35,32,17,9,29,55,33,27,11,17,10,19,7,27,23,33,57,63,90,84,121,109,121,109,False
2008-12-10,PHO,LAL,55,34,32,10,18,12,15,10,30,58,32,24,8,35,27,15,12,31,25,29,48,53,81,82,110,115,110,115,True
2008-12-11,BOS,WAS,64,36,15,8,33,26,18,12,29,54,27,18,4,27,22,22,6,20,36,21,63,39,89,74,122,88,122,88,False
2008-12-11,CHA,DAL,68,36,10,2,19,12,11,11,33,60,28,20,8,16,15,8,9,29,26,26,54,53,74,74,90,95,90,95,True
2008-12-11,POR,UTA,50,28,27,6,19,14,14,13,30,62,32,10,3,30,24,11,10,28,27,29,46,57,66,78,88,97,88,97,True
2008-12-12,ATL,MIA,51,21,23,7,32,24,13,13,40,61,27,22,5,10,4,10,11,26,20,25,43,40,75,55,87,73,87,73,False
2008-12-12,CHI,MEM,57,26,24,10,17,14,16,11,31,69,35,16,5,24,18,11,11,29,30,22,54,52,74,83,96,103,96,103,True
2008-12-12,HOU,GS,71,34,17,7,32,30,16,13,39,85,39,22,4,25,18,10,23,27,31,29,61,50,92,75,119,108,119,108,False
2008-12-12,IND,DET,55,33,14,6,29,26,21,7,31,64,36,13,7,27,21,14,5,23,26,32,57,63,80,86,110,114,110,114,True
2008-12-12,LAC,POR,83,39,17,8,21,18,10,14,36,82,37,20,6,26,20,11,19,31,26,32,57,54,77,83,97,97,120,112,False
2008-12-12,NO,BOS,65,26,14,2,33,24,10,13,29,54,27,16,6,35,22,17,12,36,21,21,40,39,64,69,82,94,82,94,True
2008-12-12,ORL,PHO,56,26,30,13,22,21,11,9,30,68,34,19,10,19,15,13,11,33,33,28,61,60,77,87,112,113,112,113,True
2008-12-12,PHI,CLE,57,29,12,1,16,11,20,9,31,60,26,18,6,24,18,12,14,25,25,25,39,52,58,69,72,88,72,88,True
2008-12-12,SA,MIN,61,29,18,8,22,16,11,11,36,82,34,6,2,18,12,9,13,31,19,19,41,41,66,57,98,86,98,86,False
2008-12-12,SAC,LAL,60,31,19,6,32,23,17,8,31,69,35,15,7,35,21,11,10,36,27,33,52,52,72,84,103,112,103,112,True
2008-12-12,TOR,NJ,52,24,21,8,31,29,11,5,32,60,20,23,6,26,21,19,20,30,24,18,40,34,71,53,101,79,101,79,False
2008-12-13,CLE,ATL,60,29,22,5,23,19,7,13,21,42,24,21,6,39,31,15,11,29,24,31,38,47,66,68,92,97,92,97,True
2008-12-13,DET,CHA,56,25,19,9,22,13,17,9,26,67,31,13,2,22,18,19,13,36,24,13,51,33,78,56,90,86,90,86,False
2008-12-13,GS,DEN,79,33,18,7,24,18,14,9,31,68,41,26,9,23,14,17,12,42,22,36,51,65,74,99,105,123,105,123,True
2008-12-13,HOU,LAC,66,26,21,5,19,15,11,13,31,68,36,15,3,21,14,13,15,34,22,28,48,45,64,70,82,95,82,95,True
2008-12-13,IND,MIL,66,31,17,6,28,23,19,11,24,64,35,20,8,30,27,16,11,33,24,33,46,64,83,86,103,121,103,121,True
2008-12-13,NJ,CHI,70,30,23,6,28,26,9,13,30,77,37,15,6,22,21,10,12,37,31,22,60,50,80,75,104,113,104,113,True
2008-12-13,NY,SAC,60,30,27,13,21,15,15,9,43,75,33,23,3,19,15,13,14,34,43,21,69,45,93,71,114,90,114,90,False
2008-12-13,OKC,DAL,75,37,12,3,17,16,15,16,32,61,34,20,7,20,14,12,9,29,28,23,54,50,80,79,99,103,99,103,True
2008-12-13,ORL,UTA,48,22,27,14,23,17,18,11,22,59,25,18,8,29,20,22,17,29,25,26,46,56,80,68,103,94,103,94,False
2008-12-13,WAS,PHI,60,27,23,7,21,14,15,13,24,62,36,12,2,35,26,15,10,36,20,25,40,51,65,79,89,104,89,104,True
2008-12-14,MIA,MEM,62,24,26,8,18,14,11,17,30,60,26,13,8,31,26,8,8,30,22,25,46,46,66,81,86,102,86,102,True
2008-12-14,MIN,LAL,62,22,21,8,24,18,17,16,37,70,33,15,5,19,17,10,9,37,18,20,37,42,62,69,86,98,86,98,True
2008-12-14,NO,TOR,43,24,32,12,16,15,11,7,31,53,23,24,8,24,21,10,9,26,22,24,51,46,80,72,99,91,99,91,False
2008-12-14,OKC,SA,68,38,17,6,12,10,11,8,29,57,32,23,9,25,18,10,7,30,19,39,44,62,69,83,104,109,104,109,True
2008-12-15,CHA,ATL,64,26,16,5,16,12,6,4,29,57,32,20,3,17,10,10,11,36,27,23,48,42,68,68,79,83,79,83,True
2008-12-15,DEN,DAL,59,26,19,10,21,16,15,5,40,53,19,30,10,24,20,14,13,35,27,15,56,43,75,71,98,88,98,88,False
2008-12-15,IND,WAS,80,42,17,4,28,22,10,23,32,58,27,23,7,31,23,18,11,30,33,27,62,48,87,83,118,98,118,98,False
2008-12-15,MIL,MIA,61,28,19,8,21,18,10,12,33,50,23,20,8,19,13,14,6,29,27,18,56,36,77,65,98,83,98,83,False
2008-12-15,MIN,SAC,69,30,17,6,34,25,16,13,33,62,33,23,10,29,22,13,5,31,26,20,50,53,67,86,103,118,103,118,True
2008-12-15,NJ,TOR,63,24,21,8,28,22,14,18,36,49,19,21,9,28,22,12,7,31,20,28,46,46,63,70,94,87,94,87,False
2008-12-15,NY,PHO,60,35,37,5,23,18,13,11,38,65,30,22,9,33,24,13,13,39,21,32,51,62,81,91,103,111,103,111,True
2008-12-15,ORL,GS,74,35,20,10,13,9,13,14,37,73,33,18,5,23,17,16,16,32,21,20,46,40,77,67,109,98,109,98,False
2008-12-15,UTA,BOS,61,31,13,3,29,20,18,7,23,61,30,6,3,41,31,23,12,38,16,28,43,43,65,69,91,100,91,100,True
